noise,complexity,foresight,K,TauL,C_react,C_pred
0.65,15,3,0.109,0.370,5,5
0.65,15,4,0.112,0.370,5,5
0.65,15,5,0.115,0.364,5,5
0.65,20,1,0.137,0.345,5,5
0.65,20,2,0.134,0.346,5,5
0.65,20,3,0.134,0.344,5,5
0.65,20,4,0.139,0.345,5,5
0.65,20,5,0.136,0.348,5,5
0.65,25,1,0.150,0.334,5,5
0.65,25,2,0.157,0.332,5,5
0.65,25,3,0.153,0.336,5,5
0.65,25,4,0.150,0.333,5,5
0.65,25,5,0.149,0.334,5,5
0.65,30,1,0.162,0.329,5,5
0.65,30,2,0.161,0.328,5,5
0.65,30,3,0.158,0.328,5,5
0.65,30,4,0.162,0.329,5,5
0.65,30,5,0.158,0.328,5,5
0.65,35,1,0.166,0.326,5,5
0.65,35,2,0.161,0.325,5,5
0.65,35,3,0.164,0.325,5,5
0.65,35,4,0.161,0.325,5,5
0.65,35,5,0.164,0.326,5,5
0.65,40,1,0.169,0.323,5,5
0.65,40,2,0.174,0.324,5,5
0.65,40,3,0.169,0.324,5,5
0.65,40,4,0.167,0.323,5,5
0.65,40,5,0.164,0.324,5,5
0.65,45,1,0.167,0.323,5,5
0.65,45,2,0.168,0.323,5,5
0.65,45,3,0.169,0.324,5,5
0.65,45,4,0.166,0.322,5,5
0.65,45,5,0.170,0.322,5,5
0.65,50,1,0.169,0.321,5,5
0.65,50,2,0.170,0.320,5,5
0.65,50,3,0.175,0.321,5,5
0.65,50,4,0.175,0.320,5,5
0.65,50,5,0.168,0.323,5,5
0.65,55,1,0.171,0.321,5,5
0.65,55,2,0.170,0.321,5,5
0.65,55,3,0.173,0.321,5,5
0.65,55,4,0.169,0.321,5,5
0.65,55,5,0.179,0.321,5,5
0.65,60,1,0.169,0.321,5,5
0.65,60,2,0.176,0.321,5,5
0.65,60,3,0.180,0.320,5,5
0.65,60,4,0.177,0.321,5,5
0.65,60,5,0.177,0.322,5,5
